"direction","fromAltName","interaction","name","selected","shared interaction","shared name","toAltName","weight"
"undirected",,"interacts with","FGR (interacts with) PSKH1","false","interacts with","FGR (interacts with) PSKH1",,"0.534360051210412"
"undirected",,"interacts with","LENG1 (interacts with) SLAMF7","false","interacts with","LENG1 (interacts with) SLAMF7",,"0.551594649495312"
"undirected",,"interacts with","SNRNP70 (interacts with) WSB2","false","interacts with","SNRNP70 (interacts with) WSB2",,"0.543924148194786"
"undirected",,"interacts with","CDS2 (interacts with) SLAMF7","false","interacts with","CDS2 (interacts with) SLAMF7",,"0.547578991881246"
"undirected",,"interacts with","LRPPRC (interacts with) SUSD1","false","interacts with","LRPPRC (interacts with) SUSD1",,"0.500737016519196"
"undirected",,"interacts with","AKR1B1 (interacts with) GALC","false","interacts with","AKR1B1 (interacts with) GALC",,"0.534358748883499"
"undirected",,"interacts with","GSTP1 (interacts with) HEG1","false","interacts with","GSTP1 (interacts with) HEG1",,"0.547578744954743"
"undirected",,"interacts with","CDV3 (interacts with) SUSD1","false","interacts with","CDV3 (interacts with) SUSD1",,"0.514094758476016"
"undirected",,"interacts with","BAD (interacts with) PPP1CA","false","interacts with","BAD (interacts with) PPP1CA",,"0.508684509772057"
"undirected",,"interacts with","MAPKAPK3 (interacts with) MEX3C","false","interacts with","MAPKAPK3 (interacts with) MEX3C",,"0.55159218330468"
"undirected",,"interacts with","MRPL20-AS1 (interacts with) MXD4","false","interacts with","MRPL20-AS1 (interacts with) MXD4",,"0.534358304775884"
"undirected",,"interacts with","ACSS1 (interacts with) CSK","false","interacts with","ACSS1 (interacts with) CSK",,"0.540595405718849"
"undirected",,"interacts with","NPM1 (interacts with) R3HCC1","false","interacts with","NPM1 (interacts with) R3HCC1",,"0.551591417778786"
"undirected",,"interacts with","PSKH1 (interacts with) SPG21","false","interacts with","PSKH1 (interacts with) SPG21",,"0.500734268654057"
"undirected",,"interacts with","KLHDC3 (interacts with) NFE2L1","false","interacts with","KLHDC3 (interacts with) NFE2L1",,"0.522550441406915"
"undirected",,"interacts with","EOMES (interacts with) LRRC14","false","interacts with","EOMES (interacts with) LRRC14",,"0.514093133559812"
"undirected",,"interacts with","RGL2 (interacts with) TMEM14C","false","interacts with","RGL2 (interacts with) TMEM14C",,"0.522548595925095"
"undirected",,"interacts with","CAST (interacts with) MOB1A","false","interacts with","CAST (interacts with) MOB1A",,"0.500731981737759"
"undirected",,"interacts with","ELOB (interacts with) FCRL6","false","interacts with","ELOB (interacts with) FCRL6",,"0.563371454012241"
"undirected",,"interacts with","COMMD8 (interacts with) KAT5","false","interacts with","COMMD8 (interacts with) KAT5",,"0.556453702804906"
"undirected",,"interacts with","SZRD1 (interacts with) TRGC2","false","interacts with","SZRD1 (interacts with) TRGC2",,"0.514089923244753"
"undirected",,"interacts with","ESRP2 (interacts with) PPP1CA","false","interacts with","ESRP2 (interacts with) PPP1CA",,"0.56335699678301"
"undirected",,"interacts with","CDS2 (interacts with) PRR5L","false","interacts with","CDS2 (interacts with) PRR5L",,"0.511324020049628"
"undirected",,"interacts with","RASSF1 (interacts with) UBE2L3","false","interacts with","RASSF1 (interacts with) UBE2L3",,"0.537336546288227"
"undirected",,"interacts with","PLEKHJ1 (interacts with) TRGV8","false","interacts with","PLEKHJ1 (interacts with) TRGV8",,"0.5633538468355"
"undirected",,"interacts with","MOV10 (interacts with) SMCHD1","false","interacts with","MOV10 (interacts with) SMCHD1",,"0.514085975820366"
"undirected",,"interacts with","BEX4 (interacts with) COPS9","false","interacts with","BEX4 (interacts with) COPS9",,"0.511321830103859"
"undirected",,"interacts with","NFE2L1 (interacts with) TMEM14C","false","interacts with","NFE2L1 (interacts with) TMEM14C",,"0.556447801482702"
"undirected",,"interacts with","EML2 (interacts with) VOPP1","false","interacts with","EML2 (interacts with) VOPP1",,"0.528361969511252"
"undirected",,"interacts with","CDKN2AIPNL (interacts with) RASGEF1A","false","interacts with","CDKN2AIPNL (interacts with) RASGEF1A",,"0.540586006228081"
"undirected",,"interacts with","C12orf75 (interacts with) DUSP22","false","interacts with","C12orf75 (interacts with) DUSP22",,"0.543910852368075"
"undirected",,"interacts with","DNAJC1 (interacts with) ELOB","false","interacts with","DNAJC1 (interacts with) ELOB",,"0.556447206004018"
"undirected",,"interacts with","ARL5A (interacts with) TMEM14C","false","interacts with","ARL5A (interacts with) TMEM14C",,"0.534348846004792"
"undirected",,"interacts with","ESRP2 (interacts with) SLAMF7","false","interacts with","ESRP2 (interacts with) SLAMF7",,"0.563345057534031"
"undirected",,"interacts with","POLR2J (interacts with) RRAS2","false","interacts with","POLR2J (interacts with) RRAS2",,"0.522541501009753"
"undirected",,"interacts with","B4GALT5 (interacts with) TRGC2","false","interacts with","B4GALT5 (interacts with) TRGC2",,"0.551565605044816"
"undirected",,"interacts with","PPP1CC (interacts with) WSB2","false","interacts with","PPP1CC (interacts with) WSB2",,"0.563342976654066"
"undirected",,"interacts with","TCF7 (interacts with) ZNF274","false","interacts with","TCF7 (interacts with) ZNF274",,"0.540581112887638"
"undirected",,"interacts with","EOMES (interacts with) WSB2","false","interacts with","EOMES (interacts with) WSB2",,"0.556445791692211"
"undirected",,"interacts with","ILRUN (interacts with) MRPS23","false","interacts with","ILRUN (interacts with) MRPS23",,"0.55156527351427"
"undirected",,"interacts with","ESRP2 (interacts with) MATK","false","interacts with","ESRP2 (interacts with) MATK",,"0.547555461378167"
"undirected",,"interacts with","PLEKHJ1 (interacts with) ZNF80","false","interacts with","PLEKHJ1 (interacts with) ZNF80",,"0.556434982083623"
"undirected",,"interacts with","FCRL6 (interacts with) PPP1CC","false","interacts with","FCRL6 (interacts with) PPP1CC",,"0.56331566930494"
"undirected",,"interacts with","ATOX1 (interacts with) MYDGF","false","interacts with","ATOX1 (interacts with) MYDGF",,"0.528352918742169"
"undirected",,"interacts with","GIPC1 (interacts with) RNF5","false","interacts with","GIPC1 (interacts with) RNF5",,"0.534338863701126"
"undirected",,"interacts with","RGL4 (interacts with) TOX","false","interacts with","RGL4 (interacts with) TOX",,"0.525341927144052"
"undirected",,"interacts with","FGR (interacts with) GSTP1","false","interacts with","FGR (interacts with) GSTP1",,"0.55643272418263"
"undirected",,"interacts with","LENG1 (interacts with) PDLIM1","false","interacts with","LENG1 (interacts with) PDLIM1",,"0.537322157393149"
"undirected",,"interacts with","LPAR6 (interacts with) SZRD1","false","interacts with","LPAR6 (interacts with) SZRD1",,"0.511311511005208"
"undirected",,"interacts with","CMC1 (interacts with) ING4","false","interacts with","CMC1 (interacts with) ING4",,"0.511310763729796"
"undirected",,"interacts with","BICRAL (interacts with) COMMD8","false","interacts with","BICRAL (interacts with) COMMD8",,"0.543903265001"
"undirected",,"interacts with","HEG1 (interacts with) ZNF80","false","interacts with","HEG1 (interacts with) ZNF80",,"0.540573867474867"
"undirected",,"interacts with","EMC10 (interacts with) KAT5","false","interacts with","EMC10 (interacts with) KAT5",,"0.540571367158995"
"undirected",,"interacts with","BEX4 (interacts with) SRP9","false","interacts with","BEX4 (interacts with) SRP9",,"0.500722038187876"
"undirected",,"interacts with","ELOB (interacts with) PSMB7","false","interacts with","ELOB (interacts with) PSMB7",,"0.528348561310637"
"undirected",,"interacts with","ARL5A (interacts with) C12orf73","false","interacts with","ARL5A (interacts with) C12orf73",,"0.543898992759876"
"undirected",,"interacts with","MXD4 (interacts with) WDR46","false","interacts with","MXD4 (interacts with) WDR46",,"0.547547173340761"
"undirected",,"interacts with","MAPKAPK3 (interacts with) RRAS2","false","interacts with","MAPKAPK3 (interacts with) RRAS2",,"0.5632918370472"
"undirected",,"interacts with","ATOX1 (interacts with) SRP9","false","interacts with","ATOX1 (interacts with) SRP9",,"0.547546719923871"
"undirected",,"interacts with","TCF7 (interacts with) TMUB2","false","interacts with","TCF7 (interacts with) TMUB2",,"0.534329505953498"
"undirected",,"interacts with","LRRC14 (interacts with) PSMB7","false","interacts with","LRRC14 (interacts with) PSMB7",,"0.51689698640716"
"undirected",,"interacts with","CERT1 (interacts with) TRAM1","false","interacts with","CERT1 (interacts with) TRAM1",,"0.537309515292346"
"undirected",,"interacts with","CMC1 (interacts with) EOMES","false","interacts with","CMC1 (interacts with) EOMES",,"0.522526485084493"
"undirected",,"interacts with","AKR1B1 (interacts with) MRPL20-AS1","false","interacts with","AKR1B1 (interacts with) MRPL20-AS1",,"0.543892457010227"
"undirected",,"interacts with","COPS9 (interacts with) MAPKAPK3","false","interacts with","COPS9 (interacts with) MAPKAPK3",,"0.519697375482149"
"undirected",,"interacts with","BSG (interacts with) TRGC2","false","interacts with","BSG (interacts with) TRGC2",,"0.534326199678107"
"undirected",,"interacts with","EMP3 (interacts with) PTMS","false","interacts with","EMP3 (interacts with) PTMS",,"0.547537341730862"
"undirected",,"interacts with","FGR (interacts with) SMCHD1","false","interacts with","FGR (interacts with) SMCHD1",,"0.540567703755513"
"undirected",,"interacts with","PPP1CC (interacts with) ZNF80","false","interacts with","PPP1CC (interacts with) ZNF80",,"0.522525313477043"
"undirected",,"interacts with","ADGRG5 (interacts with) PPP1CA","false","interacts with","ADGRG5 (interacts with) PPP1CA",,"0.563262036684093"
"undirected",,"interacts with","ESRP2 (interacts with) VAV3","false","interacts with","ESRP2 (interacts with) VAV3",,"0.534324667442528"
"undirected",,"interacts with","FBXO6 (interacts with) KAT5","false","interacts with","FBXO6 (interacts with) KAT5",,"0.543891813945013"
"undirected",,"interacts with","CMC1 (interacts with) PPP1CA","false","interacts with","CMC1 (interacts with) PPP1CA",,"0.563261104870645"
"undirected",,"interacts with","CMC1 (interacts with) LAMTOR4","false","interacts with","CMC1 (interacts with) LAMTOR4",,"0.528339019847341"
"undirected",,"interacts with","DNAJB6 (interacts with) FCRL6","false","interacts with","DNAJB6 (interacts with) FCRL6",,"0.547536127021074"
"undirected",,"interacts with","MRPS23 (interacts with) ZEB2","false","interacts with","MRPS23 (interacts with) ZEB2",,"0.551533669676116"
"undirected",,"interacts with","SERPINB6 (interacts with) TMED9","false","interacts with","SERPINB6 (interacts with) TMED9",,"0.543888306268545"
"undirected",,"interacts with","ACTN4 (interacts with) ELF4","false","interacts with","ACTN4 (interacts with) ELF4",,"0.563255836776274"
"undirected",,"interacts with","LRPPRC (interacts with) TMUB2","false","interacts with","LRPPRC (interacts with) TMUB2",,"0.50338198552487"
"undirected",,"interacts with","KLHDC3 (interacts with) MSC","false","interacts with","KLHDC3 (interacts with) MSC",,"0.551530432847186"
"undirected",,"interacts with","CMC1 (interacts with) GLO1","false","interacts with","CMC1 (interacts with) GLO1",,"0.534315409246152"
"undirected",,"interacts with","CDV3 (interacts with) MMP23B","false","interacts with","CDV3 (interacts with) MMP23B",,"0.519684934312584"
"undirected",,"interacts with","KLHDC3 (interacts with) SSH1","false","interacts with","KLHDC3 (interacts with) SSH1",,"0.514059248530809"
"undirected",,"interacts with","ELP6 (interacts with) ZNF274","false","interacts with","ELP6 (interacts with) ZNF274",,"0.522514021166747"
"undirected",,"interacts with","ASAH1 (interacts with) PLEKHJ1","false","interacts with","ASAH1 (interacts with) PLEKHJ1",,"0.537300751370398"
"undirected",,"interacts with","C12orf75 (interacts with) NTAN1","false","interacts with","C12orf75 (interacts with) NTAN1",,"0.543880648259463"
"undirected",,"interacts with","NOP14-AS1 (interacts with) ZNF513","false","interacts with","NOP14-AS1 (interacts with) ZNF513",,"0.563248133952649"
"undirected",,"interacts with","EOMES (interacts with) RNF5","false","interacts with","EOMES (interacts with) RNF5",,"0.537297579541001"
"undirected",,"interacts with","HMGN4 (interacts with) TMED9","false","interacts with","HMGN4 (interacts with) TMED9",,"0.54753071019797"
"undirected",,"interacts with","COPS9 (interacts with) LENG1","false","interacts with","COPS9 (interacts with) LENG1",,"0.547529331297906"
"undirected",,"interacts with","OSBPL5 (interacts with) TECR","false","interacts with","OSBPL5 (interacts with) TECR",,"0.52832709463395"
"undirected",,"interacts with","TEX261 (interacts with) TRAM1","false","interacts with","TEX261 (interacts with) TRAM1",,"0.511286091021332"
"undirected",,"interacts with","PJA2 (interacts with) SRP9","false","interacts with","PJA2 (interacts with) SRP9",,"0.522507727233992"
"undirected",,"interacts with","NCALD (interacts with) ZNF80","false","interacts with","NCALD (interacts with) ZNF80",,"0.551516321757269"
"undirected",,"interacts with","KAT5 (interacts with) VAV3","false","interacts with","KAT5 (interacts with) VAV3",,"0.540551989655273"
"undirected",,"interacts with","DOCK9 (interacts with) RHBDD2","false","interacts with","DOCK9 (interacts with) RHBDD2",,"0.508643313610967"
"undirected",,"interacts with","COMMD7 (interacts with) MOB1A","false","interacts with","COMMD7 (interacts with) MOB1A",,"0.528323352425012"
"undirected",,"interacts with","CMC1 (interacts with) SRP9","false","interacts with","CMC1 (interacts with) SRP9",,"0.563235751350455"
"undirected",,"interacts with","COMMD7 (interacts with) KLHDC3","false","interacts with","COMMD7 (interacts with) KLHDC3",,"0.511276304563085"
"undirected",,"interacts with","ATOX1 (interacts with) EML2-AS1","false","interacts with","ATOX1 (interacts with) EML2-AS1",,"0.556371528378756"
"undirected",,"interacts with","AGO4 (interacts with) TRIM8","false","interacts with","AGO4 (interacts with) TRIM8",,"0.514047816279083"
"undirected",,"interacts with","TGFBR1 (interacts with) WDR81","false","interacts with","TGFBR1 (interacts with) WDR81",,"0.511272646559192"
"undirected",,"interacts with","BICRAL (interacts with) PLEKHG3","false","interacts with","BICRAL (interacts with) PLEKHG3",,"0.534298738100013"
"undirected",,"interacts with","ESRP2 (interacts with) MAPKAPK3","false","interacts with","ESRP2 (interacts with) MAPKAPK3",,"0.563192451005987"
"undirected",,"interacts with","WDR46 (interacts with) ZNF513","false","interacts with","WDR46 (interacts with) ZNF513",,"0.551503076179087"
"undirected",,"interacts with","IGF2R (interacts with) ILRUN","false","interacts with","IGF2R (interacts with) ILRUN",,"0.551501187521657"
"undirected",,"interacts with","SUSD1 (interacts with) TRIM8","false","interacts with","SUSD1 (interacts with) TRIM8",,"0.508634108778529"
"undirected",,"interacts with","CALHM2 (interacts with) OSBPL5","false","interacts with","CALHM2 (interacts with) OSBPL5",,"0.51404052131284"
"undirected",,"interacts with","MATK (interacts with) MOV10","false","interacts with","MATK (interacts with) MOV10",,"0.551497169548977"
"undirected",,"interacts with","DNASE2 (interacts with) PSKH1","false","interacts with","DNASE2 (interacts with) PSKH1",,"0.528314126926521"
"undirected",,"interacts with","MOAP1 (interacts with) PPP1CA","false","interacts with","MOAP1 (interacts with) PPP1CA",,"0.531285042188587"
"undirected",,"interacts with","ACTN4 (interacts with) ZC3H12D","false","interacts with","ACTN4 (interacts with) ZC3H12D",,"0.508632850196398"
"undirected",,"interacts with","CDV3 (interacts with) COMMD7","false","interacts with","CDV3 (interacts with) COMMD7",,"0.525309711676224"
"undirected",,"interacts with","NPM1 (interacts with) OSBPL5","false","interacts with","NPM1 (interacts with) OSBPL5",,"0.528307312326628"
"undirected",,"interacts with","BICRAL (interacts with) PSKH1","false","interacts with","BICRAL (interacts with) PSKH1",,"0.531284280335705"
"undirected",,"interacts with","C12orf75 (interacts with) MRPL20-AS1","false","interacts with","C12orf75 (interacts with) MRPL20-AS1",,"0.556337010601216"
"undirected",,"interacts with","MYDGF (interacts with) POLR2J","false","interacts with","MYDGF (interacts with) POLR2J",,"0.551493327415207"
"undirected",,"interacts with","ATOX1 (interacts with) UBE2L3","false","interacts with","ATOX1 (interacts with) UBE2L3",,"0.500676558072457"
"undirected",,"interacts with","CMC1 (interacts with) ESRP2","false","interacts with","CMC1 (interacts with) ESRP2",,"0.563185241010321"
"undirected",,"interacts with","FCRL6 (interacts with) PPIA","false","interacts with","FCRL6 (interacts with) PPIA",,"0.534290077071289"
"undirected",,"interacts with","LPAR6 (interacts with) NDUFB7","false","interacts with","LPAR6 (interacts with) NDUFB7",,"0.547490927457684"
"undirected",,"interacts with","TRGC2 (interacts with) VOPP1","false","interacts with","TRGC2 (interacts with) VOPP1",,"0.543852039972229"
"undirected",,"interacts with","LENG1 (interacts with) PTPN6","false","interacts with","LENG1 (interacts with) PTPN6",,"0.540535730566623"
"undirected",,"interacts with","EML2-AS1 (interacts with) PSMD8","false","interacts with","EML2-AS1 (interacts with) PSMD8",,"0.556333713681017"
"undirected",,"interacts with","EMC10 (interacts with) TADA3","false","interacts with","EMC10 (interacts with) TADA3",,"0.516860896088177"
"undirected",,"interacts with","SRP9 (interacts with) VAV3","false","interacts with","SRP9 (interacts with) VAV3",,"0.516859758263939"
"undirected",,"interacts with","C12orf73 (interacts with) GALC","false","interacts with","C12orf73 (interacts with) GALC",,"0.543850792762657"
"undirected",,"interacts with","MRPL20-AS1 (interacts with) OSBPL5","false","interacts with","MRPL20-AS1 (interacts with) OSBPL5",,"0.537253176391715"
"undirected",,"interacts with","FGR (interacts with) NCALD","false","interacts with","FGR (interacts with) NCALD",,"0.5474876976326"
"undirected",,"interacts with","LARP4B (interacts with) TMUB2","false","interacts with","LARP4B (interacts with) TMUB2",,"0.503360152922873"
"undirected",,"interacts with","PSKH1 (interacts with) RGS3","false","interacts with","PSKH1 (interacts with) RGS3",,"0.543847041900747"
"undirected",,"interacts with","SPG21 (interacts with) WSB2","false","interacts with","SPG21 (interacts with) WSB2",,"0.551483488938652"
"undirected",,"interacts with","MMP23B (interacts with) NTAN1","false","interacts with","MMP23B (interacts with) NTAN1",,"0.52830281485169"
"undirected",,"interacts with","CDS2 (interacts with) EML2-AS1","false","interacts with","CDS2 (interacts with) EML2-AS1",,"0.547485018766046"
"undirected",,"interacts with","C12orf75 (interacts with) TECR","false","interacts with","C12orf75 (interacts with) TECR",,"0.556321073115895"
"undirected",,"interacts with","TMED9 (interacts with) TRGV8","false","interacts with","TMED9 (interacts with) TRGV8",,"0.56317538899571"
"undirected",,"interacts with","ACTN4 (interacts with) EIF4G3","false","interacts with","ACTN4 (interacts with) EIF4G3",,"0.514031035018339"
"undirected",,"interacts with","AGO4 (interacts with) C12orf73","false","interacts with","AGO4 (interacts with) C12orf73",,"0.540533237072893"
"undirected",,"interacts with","H6PD (interacts with) ZNF513","false","interacts with","H6PD (interacts with) ZNF513",,"0.531275139333779"
"undirected",,"interacts with","CASP4 (interacts with) TRGV8","false","interacts with","CASP4 (interacts with) TRGV8",,"0.543837974641678"
"undirected",,"interacts with","MRPS23 (interacts with) RHBDD2","false","interacts with","MRPS23 (interacts with) RHBDD2",,"0.534283054126979"
"undirected",,"interacts with","RRAS2 (interacts with) RTN3","false","interacts with","RRAS2 (interacts with) RTN3",,"0.500670078651927"
"undirected",,"interacts with","NOP14-AS1 (interacts with) ZDHHC20","false","interacts with","NOP14-AS1 (interacts with) ZDHHC20",,"0.547472996901017"
"undirected",,"interacts with","RHBDD2 (interacts with) TMEM14C","false","interacts with","RHBDD2 (interacts with) TMEM14C",,"0.534282240751085"
"undirected",,"interacts with","CDS2 (interacts with) SPG21","false","interacts with","CDS2 (interacts with) SPG21",,"0.556309835211232"
"undirected",,"interacts with","MRPL20-AS1 (interacts with) TRIM8","false","interacts with","MRPL20-AS1 (interacts with) TRIM8",,"0.547470377929787"
"undirected",,"interacts with","CERT1 (interacts with) NFE2L1","false","interacts with","CERT1 (interacts with) NFE2L1",,"0.551475424476042"
"undirected",,"interacts with","ARPC5L (interacts with) RGL2","false","interacts with","ARPC5L (interacts with) RGL2",,"0.50066804495639"
"undirected",,"interacts with","KAT5 (interacts with) TMED9","false","interacts with","KAT5 (interacts with) TMED9",,"0.556308702047325"
"undirected",,"interacts with","EIF4G3 (interacts with) MXD4","false","interacts with","EIF4G3 (interacts with) MXD4",,"0.500665978864591"
"undirected",,"interacts with","AGO4 (interacts with) MXD4","false","interacts with","AGO4 (interacts with) MXD4",,"0.556307058674628"
"undirected",,"interacts with","KIR3DX1 (interacts with) SMAD2","false","interacts with","KIR3DX1 (interacts with) SMAD2",,"0.551474086207873"
"undirected",,"interacts with","BAD (interacts with) GIPC1","false","interacts with","BAD (interacts with) GIPC1",,"0.528285859850426"
"undirected",,"interacts with","MAPKAPK3 (interacts with) PTPN6","false","interacts with","MAPKAPK3 (interacts with) PTPN6",,"0.505959814257094"
"undirected",,"interacts with","MYDGF (interacts with) PSKH1","false","interacts with","MYDGF (interacts with) PSKH1",,"0.55630633485262"
"undirected",,"interacts with","GALC (interacts with) MXD4","false","interacts with","GALC (interacts with) MXD4",,"0.551473966990778"
"undirected",,"interacts with","ARL5A (interacts with) SUSD1","false","interacts with","ARL5A (interacts with) SUSD1",,"0.534276627502105"
"undirected",,"interacts with","POLR2J (interacts with) PSMD8","false","interacts with","POLR2J (interacts with) PSMD8",,"0.547466472240531"
"undirected",,"interacts with","C12orf73 (interacts with) ZNF362","false","interacts with","C12orf73 (interacts with) ZNF362",,"0.551472457139454"
"undirected",,"interacts with","RHBDD2 (interacts with) ZNF274","false","interacts with","RHBDD2 (interacts with) ZNF274",,"0.531258802860431"
"undirected",,"interacts with","MFSD5 (interacts with) TMED9","false","interacts with","MFSD5 (interacts with) TMED9",,"0.505957286457392"
"undirected",,"interacts with","CMC1 (interacts with) POLR2J","false","interacts with","CMC1 (interacts with) POLR2J",,"0.54051725465357"
"undirected",,"interacts with","HEG1 (interacts with) PLEKHJ1","false","interacts with","HEG1 (interacts with) PLEKHJ1",,"0.537237307213547"
"undirected",,"interacts with","MFSD5 (interacts with) TRGC2","false","interacts with","MFSD5 (interacts with) TRGC2",,"0.54383071132708"
"undirected",,"interacts with","AGO4 (interacts with) TCF7","false","interacts with","AGO4 (interacts with) TCF7",,"0.547465607913908"
"undirected",,"interacts with","CALHM2 (interacts with) KLHDC3","false","interacts with","CALHM2 (interacts with) KLHDC3",,"0.534271275547033"
"undirected",,"interacts with","MRPS23 (interacts with) TEX261","false","interacts with","MRPS23 (interacts with) TEX261",,"0.516842745123779"
"undirected",,"interacts with","EMC10 (interacts with) RASGEF1A","false","interacts with","EMC10 (interacts with) RASGEF1A",,"0.540514395008646"
"undirected",,"interacts with","TMEM14C (interacts with) ZNF274","false","interacts with","TMEM14C (interacts with) ZNF274",,"0.547462802804902"
"undirected",,"interacts with","CMC1 (interacts with) PLEKHJ1","false","interacts with","CMC1 (interacts with) PLEKHJ1",,"0.56312524677438"
"undirected",,"interacts with","CYRIB (interacts with) NDUFB7","false","interacts with","CYRIB (interacts with) NDUFB7",,"0.551464161585597"
"undirected",,"interacts with","LENG1 (interacts with) MAD2L2","false","interacts with","LENG1 (interacts with) MAD2L2",,"0.528276457178739"
"undirected",,"interacts with","MOB1A (interacts with) SSH1","false","interacts with","MOB1A (interacts with) SSH1",,"0.531256417039087"
"undirected",,"interacts with","CNPY3 (interacts with) TECR","false","interacts with","CNPY3 (interacts with) TECR",,"0.537229710135925"
"undirected",,"interacts with","ELOB (interacts with) VAV3","false","interacts with","ELOB (interacts with) VAV3",,"0.547461398987675"
"undirected",,"interacts with","EML2 (interacts with) ZNF80","false","interacts with","EML2 (interacts with) ZNF80",,"0.528275175448955"
"undirected",,"interacts with","ELF4 (interacts with) TECR","false","interacts with","ELF4 (interacts with) TECR",,"0.556295173003026"
"undirected",,"interacts with","POLR2J (interacts with) SLAMF7","false","interacts with","POLR2J (interacts with) SLAMF7",,"0.528273825935413"
"undirected",,"interacts with","MOV10 (interacts with) RGS3","false","interacts with","MOV10 (interacts with) RGS3",,"0.551456697433423"
"undirected",,"interacts with","MEX3C (interacts with) WDR81","false","interacts with","MEX3C (interacts with) WDR81",,"0.547459910090391"
"undirected",,"interacts with","CDKN2AIPNL (interacts with) LPAR6","false","interacts with","CDKN2AIPNL (interacts with) LPAR6",,"0.543823819232608"
"undirected",,"interacts with","NCALD (interacts with) TCF3","false","interacts with","NCALD (interacts with) TCF3",,"0.514003161862628"
"undirected",,"interacts with","CDS2 (interacts with) TGFBR1","false","interacts with","CDS2 (interacts with) TGFBR1",,"0.53125167842664"
"undirected",,"interacts with","MFSD5 (interacts with) MOV10","false","interacts with","MFSD5 (interacts with) MOV10",,"0.514002385989358"
"undirected",,"interacts with","CNPY3 (interacts with) MSC","false","interacts with","CNPY3 (interacts with) MSC",,"0.537225705297022"
"undirected",,"interacts with","EML2 (interacts with) NCALD","false","interacts with","EML2 (interacts with) NCALD",,"0.534264632671139"
"undirected",,"interacts with","DNAJB6 (interacts with) HEG1","false","interacts with","DNAJB6 (interacts with) HEG1",,"0.522461786917589"
"undirected",,"interacts with","AKR1B1 (interacts with) TCF7","false","interacts with","AKR1B1 (interacts with) TCF7",,"0.540494723610161"
"undirected",,"interacts with","C12orf73 (interacts with) NPM1","false","interacts with","C12orf73 (interacts with) NPM1",,"0.547451604093729"
"undirected",,"interacts with","MSC (interacts with) PTMS","false","interacts with","MSC (interacts with) PTMS",,"0.547450909790678"
"undirected",,"interacts with","C12orf75 (interacts with) NFE2L1","false","interacts with","C12orf75 (interacts with) NFE2L1",,"0.556285799575922"
"undirected",,"interacts with","C12orf73 (interacts with) PRKCB","false","interacts with","C12orf73 (interacts with) PRKCB",,"0.537223122948978"
"undirected",,"interacts with","COMMD8 (interacts with) EMC10","false","interacts with","COMMD8 (interacts with) EMC10",,"0.543820113525139"
"undirected",,"interacts with","ESRP2 (interacts with) SRP9","false","interacts with","ESRP2 (interacts with) SRP9",,"0.556285001205547"
"undirected",,"interacts with","EML2 (interacts with) EOMES","false","interacts with","EML2 (interacts with) EOMES",,"0.508598839798031"
"undirected",,"interacts with","COMMD7 (interacts with) MSC","false","interacts with","COMMD7 (interacts with) MSC",,"0.551442635912215"
"undirected",,"interacts with","MSC (interacts with) RHBDD2","false","interacts with","MSC (interacts with) RHBDD2",,"0.516829542343013"
"undirected",,"interacts with","CERT1 (interacts with) IGF2R","false","interacts with","CERT1 (interacts with) IGF2R",,"0.519620694362523"
"undirected",,"interacts with","CDV3 (interacts with) NOP14-AS1","false","interacts with","CDV3 (interacts with) NOP14-AS1",,"0.503327981598278"
"undirected",,"interacts with","ATOX1 (interacts with) NDUFB7","false","interacts with","ATOX1 (interacts with) NDUFB7",,"0.511213145334914"
"undirected",,"interacts with","CALHM2 (interacts with) ZNF513","false","interacts with","CALHM2 (interacts with) ZNF513",,"0.556278849054718"
"undirected",,"interacts with","SIGLEC17P (interacts with) TMED9","false","interacts with","SIGLEC17P (interacts with) TMED9",,"0.540484945094228"
"undirected",,"interacts with","KLHDC3 (interacts with) ZNF362","false","interacts with","KLHDC3 (interacts with) ZNF362",,"0.540484472876746"
"undirected",,"interacts with","KLHDC3 (interacts with) ZBTB21","false","interacts with","KLHDC3 (interacts with) ZBTB21",,"0.543814931429424"
"undirected",,"interacts with","COTL1 (interacts with) MEX3C","false","interacts with","COTL1 (interacts with) MEX3C",,"0.51399303114722"
"undirected",,"interacts with","NFE2L1 (interacts with) ZC3H12D","false","interacts with","NFE2L1 (interacts with) ZC3H12D",,"0.537219597812068"
"undirected",,"interacts with","MAN1A1 (interacts with) POLR2J","false","interacts with","MAN1A1 (interacts with) POLR2J",,"0.500637145102752"
"undirected",,"interacts with","H6PD (interacts with) MRPS23","false","interacts with","H6PD (interacts with) MRPS23",,"0.534254934884253"
"undirected",,"interacts with","PLEKHJ1 (interacts with) PSMD8","false","interacts with","PLEKHJ1 (interacts with) PSMD8",,"0.563058982368145"
"undirected",,"interacts with","PSMD8 (interacts with) SMCHD1","false","interacts with","PSMD8 (interacts with) SMCHD1",,"0.547437264887052"
"undirected",,"interacts with","LPAR6 (interacts with) NCALD","false","interacts with","LPAR6 (interacts with) NCALD",,"0.525261645122863"
"undirected",,"interacts with","FBXO6 (interacts with) RGS3","false","interacts with","FBXO6 (interacts with) RGS3",,"0.528256801372767"
"undirected",,"interacts with","BICRAL (interacts with) RGS3","false","interacts with","BICRAL (interacts with) RGS3",,"0.54380571365293"
