"direction","fromAltName","interaction","name","selected","shared interaction","shared name","toAltName","weight"
"undirected",,"interacts with","POMGNT1 (interacts with) SYT11","false","interacts with","POMGNT1 (interacts with) SYT11",,"0.558547531417853"
"undirected",,"interacts with","PDZD11 (interacts with) PSMB8","false","interacts with","PDZD11 (interacts with) PSMB8",,"0.558529349370063"
"undirected",,"interacts with","FHIP1B (interacts with) SNRPC","false","interacts with","FHIP1B (interacts with) SNRPC",,"0.541738461886959"
"undirected",,"interacts with","KIAA2013 (interacts with) NAXE","false","interacts with","KIAA2013 (interacts with) NAXE",,"0.506960600997258"
"undirected",,"interacts with","B2M (interacts with) FRMD8","false","interacts with","B2M (interacts with) FRMD8",,"0.558519989153915"
"undirected",,"interacts with","AP2B1 (interacts with) DUSP8","false","interacts with","AP2B1 (interacts with) DUSP8",,"0.529401419492476"
"undirected",,"interacts with","MRPS11 (interacts with) QTRT1","false","interacts with","MRPS11 (interacts with) QTRT1",,"0.5585176222193"
"undirected",,"interacts with","HIVEP3 (interacts with) PGAM1","false","interacts with","HIVEP3 (interacts with) PGAM1",,"0.541737500280227"
"undirected",,"interacts with","AP3S1 (interacts with) ITGB2","false","interacts with","AP3S1 (interacts with) ITGB2",,"0.529401315566621"
"undirected",,"interacts with","GNAI2 (interacts with) NCR1","false","interacts with","GNAI2 (interacts with) NCR1",,"0.558510018222861"
"undirected",,"interacts with","SNRPC (interacts with) TWF1","false","interacts with","SNRPC (interacts with) TWF1",,"0.517885413742777"
"undirected",,"interacts with","CTSC (interacts with) GBA","false","interacts with","CTSC (interacts with) GBA",,"0.541736386159174"
"undirected",,"interacts with","LTBP4 (interacts with) TMEM30A","false","interacts with","LTBP4 (interacts with) TMEM30A",,"0.558508252039806"
"undirected",,"interacts with","GNAI2 (interacts with) STOM","false","interacts with","GNAI2 (interacts with) STOM",,"0.558506107154199"
"undirected",,"interacts with","PRSS23 (interacts with) RAP2A","false","interacts with","PRSS23 (interacts with) RAP2A",,"0.506951929965122"
"undirected",,"interacts with","AKAP17A (interacts with) APEX1","false","interacts with","AKAP17A (interacts with) APEX1",,"0.55850371553621"
"undirected",,"interacts with","PAG1 (interacts with) SIPA1L1","false","interacts with","PAG1 (interacts with) SIPA1L1",,"0.541732139460246"
"undirected",,"interacts with","SRP14 (interacts with) SYPL1","false","interacts with","SRP14 (interacts with) SYPL1",,"0.517882038266697"
"undirected",,"interacts with","FOXO4 (interacts with) ZBTB8OS","false","interacts with","FOXO4 (interacts with) ZBTB8OS",,"0.558502585121993"
"undirected",,"interacts with","BZW1 (interacts with) IFI27L2","false","interacts with","BZW1 (interacts with) IFI27L2",,"0.506947101416967"
"undirected",,"interacts with","PAG1 (interacts with) SLFN13","false","interacts with","PAG1 (interacts with) SLFN13",,"0.506942136506377"
"undirected",,"interacts with","PLEK (interacts with) VAMP7","false","interacts with","PLEK (interacts with) VAMP7",,"0.506944547230549"
"undirected",,"interacts with","EMC4 (interacts with) TRIP4","false","interacts with","EMC4 (interacts with) TRIP4",,"0.558501261458183"
"undirected",,"interacts with","ARPC3 (interacts with) NAT9","false","interacts with","ARPC3 (interacts with) NAT9",,"0.517877619616566"
"undirected",,"interacts with","RPS6KA1 (interacts with) TSPOAP1","false","interacts with","RPS6KA1 (interacts with) TSPOAP1",,"0.558489253966543"
"undirected",,"interacts with","ITGB2 (interacts with) SCP2","false","interacts with","ITGB2 (interacts with) SCP2",,"0.517877002444958"
"undirected",,"interacts with","CWC15 (interacts with) SEPHS2","false","interacts with","CWC15 (interacts with) SEPHS2",,"0.506939845009789"
"undirected",,"interacts with","CMKLR1 (interacts with) TMX4","false","interacts with","CMKLR1 (interacts with) TMX4",,"0.529386711818261"
"undirected",,"interacts with","LINC00528 (interacts with) STARD7","false","interacts with","LINC00528 (interacts with) STARD7",,"0.558489187892355"
"undirected",,"interacts with","CCDC115 (interacts with) MRRF","false","interacts with","CCDC115 (interacts with) MRRF",,"0.54172475091677"
"undirected",,"interacts with","MCRIP1 (interacts with) NCR1","false","interacts with","MCRIP1 (interacts with) NCR1",,"0.558488208787165"
"undirected",,"interacts with","CNOT7 (interacts with) KIAA2013","false","interacts with","CNOT7 (interacts with) KIAA2013",,"0.541724356752663"
"undirected",,"interacts with","M6PR (interacts with) MCRIP1","false","interacts with","M6PR (interacts with) MCRIP1",,"0.558482990609723"
"undirected",,"interacts with","DDOST (interacts with) SRI","false","interacts with","DDOST (interacts with) SRI",,"0.529385237388749"
"undirected",,"interacts with","CMKLR1 (interacts with) ZBTB8OS","false","interacts with","CMKLR1 (interacts with) ZBTB8OS",,"0.558482653773927"
"undirected",,"interacts with","ADPGK (interacts with) GALNT1","false","interacts with","ADPGK (interacts with) GALNT1",,"0.541719928657752"
"undirected",,"interacts with","NKRF (interacts with) THBS3","false","interacts with","NKRF (interacts with) THBS3",,"0.558481815540528"
"undirected",,"interacts with","CWC15 (interacts with) PGAM1","false","interacts with","CWC15 (interacts with) PGAM1",,"0.558478774080632"
"undirected",,"interacts with","DUSP8 (interacts with) TPM3","false","interacts with","DUSP8 (interacts with) TPM3",,"0.517869647963679"
"undirected",,"interacts with","DLG5 (interacts with) TSN","false","interacts with","DLG5 (interacts with) TSN",,"0.529374758023526"
"undirected",,"interacts with","ARHGAP12 (interacts with) MSN","false","interacts with","ARHGAP12 (interacts with) MSN",,"0.55847682787345"
"undirected",,"interacts with","OASL (interacts with) RTRAF","false","interacts with","OASL (interacts with) RTRAF",,"0.54171736025281"
"undirected",,"interacts with","ARL4C (interacts with) POP4","false","interacts with","ARL4C (interacts with) POP4",,"0.558476216085619"
"undirected",,"interacts with","B2M (interacts with) MEGF9","false","interacts with","B2M (interacts with) MEGF9",,"0.529369930053407"
"undirected",,"interacts with","LINC02481 (interacts with) PRF1","false","interacts with","LINC02481 (interacts with) PRF1",,"0.558471227739413"
"undirected",,"interacts with","CERCAM (interacts with) MCRIP1","false","interacts with","CERCAM (interacts with) MCRIP1",,"0.529368849723487"
"undirected",,"interacts with","BIN2 (interacts with) MCRIP1","false","interacts with","BIN2 (interacts with) MCRIP1",,"0.558469312062325"
"undirected",,"interacts with","GNB1 (interacts with) PTPN18","false","interacts with","GNB1 (interacts with) PTPN18",,"0.558467608777762"
"undirected",,"interacts with","ABCF1 (interacts with) RALY","false","interacts with","ABCF1 (interacts with) RALY",,"0.541702156382481"
"undirected",,"interacts with","RPS6KA1 (interacts with) RPS6KA4","false","interacts with","RPS6KA1 (interacts with) RPS6KA4",,"0.55846541828007"
"undirected",,"interacts with","ANXA6 (interacts with) CD81","false","interacts with","ANXA6 (interacts with) CD81",,"0.558465180978634"
"undirected",,"interacts with","ATXN7L3B (interacts with) MCRIP1","false","interacts with","ATXN7L3B (interacts with) MCRIP1",,"0.529365509350941"
"undirected",,"interacts with","AKAP1 (interacts with) GNB1","false","interacts with","AKAP1 (interacts with) GNB1",,"0.529361225888185"
"undirected",,"interacts with","CAPNS1 (interacts with) GNB1","false","interacts with","CAPNS1 (interacts with) GNB1",,"0.558464635730783"
"undirected",,"interacts with","EMC4 (interacts with) SELENOS","false","interacts with","EMC4 (interacts with) SELENOS",,"0.541700069050497"
"undirected",,"interacts with","DLG5 (interacts with) POLR2G","false","interacts with","DLG5 (interacts with) POLR2G",,"0.54169733190007"
"undirected",,"interacts with","AP2B1 (interacts with) GET3","false","interacts with","AP2B1 (interacts with) GET3",,"0.558457822734376"
"undirected",,"interacts with","DMAC2 (interacts with) NPTN","false","interacts with","DMAC2 (interacts with) NPTN",,"0.529358661143662"
"undirected",,"interacts with","GZMB (interacts with) SMIM29","false","interacts with","GZMB (interacts with) SMIM29",,"0.506915264629996"
"undirected",,"interacts with","CENPB (interacts with) FRMD8","false","interacts with","CENPB (interacts with) FRMD8",,"0.517856402867521"
"undirected",,"interacts with","RAB27A (interacts with) TMEM129","false","interacts with","RAB27A (interacts with) TMEM129",,"0.541693250695348"
"undirected",,"interacts with","TOR2A (interacts with) VPS45","false","interacts with","TOR2A (interacts with) VPS45",,"0.558449393672363"
"undirected",,"interacts with","ANP32B (interacts with) C1orf174","false","interacts with","ANP32B (interacts with) C1orf174",,"0.517853791280438"
"undirected",,"interacts with","LTBP4 (interacts with) YY1","false","interacts with","LTBP4 (interacts with) YY1",,"0.529356654240187"
"undirected",,"interacts with","CST7 (interacts with) TPST2","false","interacts with","CST7 (interacts with) TPST2",,"0.54169132143034"
"undirected",,"interacts with","CTDSP1 (interacts with) HP1BP3","false","interacts with","CTDSP1 (interacts with) HP1BP3",,"0.558445781149286"
"undirected",,"interacts with","THBS3 (interacts with) TTC38","false","interacts with","THBS3 (interacts with) TTC38",,"0.506912066414055"
"undirected",,"interacts with","FBXL12 (interacts with) MCRIP1","false","interacts with","FBXL12 (interacts with) MCRIP1",,"0.558444312743111"
"undirected",,"interacts with","PDIA6 (interacts with) TMEM129","false","interacts with","PDIA6 (interacts with) TMEM129",,"0.506911854947783"
"undirected",,"interacts with","EMC4 (interacts with) RPS6KA4","false","interacts with","EMC4 (interacts with) RPS6KA4",,"0.517853276066214"
"undirected",,"interacts with","HNRNPH1 (interacts with) LAMTOR1","false","interacts with","HNRNPH1 (interacts with) LAMTOR1",,"0.529355941873265"
"undirected",,"interacts with","ERP29 (interacts with) FOXO4","false","interacts with","ERP29 (interacts with) FOXO4",,"0.558431923046722"
"undirected",,"interacts with","CYB561D1 (interacts with) PLEK","false","interacts with","CYB561D1 (interacts with) PLEK",,"0.558431569083836"
"undirected",,"interacts with","AP2B1 (interacts with) DEK","false","interacts with","AP2B1 (interacts with) DEK",,"0.506909335054352"
"undirected",,"interacts with","ADPGK (interacts with) LYN","false","interacts with","ADPGK (interacts with) LYN",,"0.541684413808041"
"undirected",,"interacts with","LINC00528 (interacts with) PSMB2","false","interacts with","LINC00528 (interacts with) PSMB2",,"0.51784837566427"
"undirected",,"interacts with","IMPDH1 (interacts with) SCP2","false","interacts with","IMPDH1 (interacts with) SCP2",,"0.541682854497967"
"undirected",,"interacts with","PAG1 (interacts with) PUM3","false","interacts with","PAG1 (interacts with) PUM3",,"0.529347212962082"
"undirected",,"interacts with","PSMB8 (interacts with) TMEM129","false","interacts with","PSMB8 (interacts with) TMEM129",,"0.541674411564887"
"undirected",,"interacts with","ATP6V0B (interacts with) CYB561D1","false","interacts with","ATP6V0B (interacts with) CYB561D1",,"0.506907715503433"
"undirected",,"interacts with","RTRAF (interacts with) SNRPC","false","interacts with","RTRAF (interacts with) SNRPC",,"0.558416125281138"
"undirected",,"interacts with","CD151 (interacts with) ERP29","false","interacts with","CD151 (interacts with) ERP29",,"0.52934664790657"
"undirected",,"interacts with","MBP (interacts with) SELENOS","false","interacts with","MBP (interacts with) SELENOS",,"0.541668559260579"
"undirected",,"interacts with","C1orf174 (interacts with) DUSP8","false","interacts with","C1orf174 (interacts with) DUSP8",,"0.558412275555675"
"undirected",,"interacts with","LCP1 (interacts with) TPRG1L","false","interacts with","LCP1 (interacts with) TPRG1L",,"0.541667658512824"
"undirected",,"interacts with","AP2B1 (interacts with) TRAV13-1","false","interacts with","AP2B1 (interacts with) TRAV13-1",,"0.558409349510558"
"undirected",,"interacts with","ADRB2 (interacts with) EMC4","false","interacts with","ADRB2 (interacts with) EMC4",,"0.529345366022591"
"undirected",,"interacts with","CAPNS1 (interacts with) RAB5B","false","interacts with","CAPNS1 (interacts with) RAB5B",,"0.506906643375962"
"undirected",,"interacts with","FHL3 (interacts with) SRP14","false","interacts with","FHL3 (interacts with) SRP14",,"0.529345347915466"
"undirected",,"interacts with","ATP1B3 (interacts with) RPS6KA1","false","interacts with","ATP1B3 (interacts with) RPS6KA1",,"0.506902353835855"
"undirected",,"interacts with","NAXE (interacts with) PSME1","false","interacts with","NAXE (interacts with) PSME1",,"0.558403117893288"
"undirected",,"interacts with","CCNH (interacts with) FHL3","false","interacts with","CCNH (interacts with) FHL3",,"0.517835811074471"
"undirected",,"interacts with","ITGB2 (interacts with) PSMC3","false","interacts with","ITGB2 (interacts with) PSMC3",,"0.558397146725809"
"undirected",,"interacts with","PSME1 (interacts with) TRAV13-1","false","interacts with","PSME1 (interacts with) TRAV13-1",,"0.541664277302648"
"undirected",,"interacts with","PRSS23 (interacts with) TMX4","false","interacts with","PRSS23 (interacts with) TMX4",,"0.558394457037105"
"undirected",,"interacts with","AP3S1 (interacts with) NKRF","false","interacts with","AP3S1 (interacts with) NKRF",,"0.541664224414979"
"undirected",,"interacts with","ARL4C (interacts with) TMEM129","false","interacts with","ARL4C (interacts with) TMEM129",,"0.558393503498639"
"undirected",,"interacts with","INO80E (interacts with) SRP14","false","interacts with","INO80E (interacts with) SRP14",,"0.529342467475382"
"undirected",,"interacts with","MBP (interacts with) ZBTB8OS","false","interacts with","MBP (interacts with) ZBTB8OS",,"0.558392418507662"
"undirected",,"interacts with","DMAC2 (interacts with) UBL4A","false","interacts with","DMAC2 (interacts with) UBL4A",,"0.541658405850317"
"undirected",,"interacts with","CAPNS1 (interacts with) SCP2","false","interacts with","CAPNS1 (interacts with) SCP2",,"0.558388406776562"
"undirected",,"interacts with","LPGAT1 (interacts with) SNRPC","false","interacts with","LPGAT1 (interacts with) SNRPC",,"0.558385948426969"
"undirected",,"interacts with","LCP1 (interacts with) PSAP","false","interacts with","LCP1 (interacts with) PSAP",,"0.529339459664884"
"undirected",,"interacts with","ITGB2 (interacts with) RPS6KA4","false","interacts with","ITGB2 (interacts with) RPS6KA4",,"0.506891909888676"
"undirected",,"interacts with","TOR2A (interacts with) VAMP7","false","interacts with","TOR2A (interacts with) VAMP7",,"0.541655394993528"
"undirected",,"interacts with","ADAM8 (interacts with) ELOF1","false","interacts with","ADAM8 (interacts with) ELOF1",,"0.558381141984929"
"undirected",,"interacts with","EMC4 (interacts with) GET3","false","interacts with","EMC4 (interacts with) GET3",,"0.529337848382017"
"undirected",,"interacts with","MBP (interacts with) S100A6","false","interacts with","MBP (interacts with) S100A6",,"0.541651447005121"
"undirected",,"interacts with","LAMP2 (interacts with) LTBP4","false","interacts with","LAMP2 (interacts with) LTBP4",,"0.517825131354754"
"undirected",,"interacts with","ATMIN (interacts with) FOXO4","false","interacts with","ATMIN (interacts with) FOXO4",,"0.506889387112066"
"undirected",,"interacts with","TTC3 (interacts with) ZBTB14","false","interacts with","TTC3 (interacts with) ZBTB14",,"0.541651364356542"
"undirected",,"interacts with","CD81 (interacts with) MBP","false","interacts with","CD81 (interacts with) MBP",,"0.517823120888826"
"undirected",,"interacts with","ITGB2 (interacts with) TMX4","false","interacts with","ITGB2 (interacts with) TMX4",,"0.529337293098379"
"undirected",,"interacts with","PDE7A (interacts with) RAB5B","false","interacts with","PDE7A (interacts with) RAB5B",,"0.558373017263239"
"undirected",,"interacts with","BIN2 (interacts with) RALY","false","interacts with","BIN2 (interacts with) RALY",,"0.506888781271954"
"undirected",,"interacts with","LYN (interacts with) MTMR12","false","interacts with","LYN (interacts with) MTMR12",,"0.506888914987896"
"undirected",,"interacts with","APEX1 (interacts with) SRP14","false","interacts with","APEX1 (interacts with) SRP14",,"0.558368733948415"
"undirected",,"interacts with","NAT9 (interacts with) TPM3","false","interacts with","NAT9 (interacts with) TPM3",,"0.558368633831594"
"undirected",,"interacts with","AKAP1 (interacts with) WSB1","false","interacts with","AKAP1 (interacts with) WSB1",,"0.55836683832167"
"undirected",,"interacts with","ABHD17A (interacts with) ATXN7L3B","false","interacts with","ABHD17A (interacts with) ATXN7L3B",,"0.558363613061928"
"undirected",,"interacts with","RPF1 (interacts with) RSU1","false","interacts with","RPF1 (interacts with) RSU1",,"0.558362386051247"
"undirected",,"interacts with","CAP1 (interacts with) PSME1","false","interacts with","CAP1 (interacts with) PSME1",,"0.529331723492245"
"undirected",,"interacts with","NAXE (interacts with) THBS3","false","interacts with","NAXE (interacts with) THBS3",,"0.541646766010099"
"undirected",,"interacts with","ANXA2 (interacts with) POP4","false","interacts with","ANXA2 (interacts with) POP4",,"0.517811777721286"
"undirected",,"interacts with","FBXL12 (interacts with) SRRM1","false","interacts with","FBXL12 (interacts with) SRRM1",,"0.506882853224263"
"undirected",,"interacts with","ITGB2 (interacts with) SEPTIN7","false","interacts with","ITGB2 (interacts with) SEPTIN7",,"0.517810538228623"
"undirected",,"interacts with","CD81 (interacts with) GET3","false","interacts with","CD81 (interacts with) GET3",,"0.541645916330714"
"undirected",,"interacts with","QTRT1 (interacts with) YY1","false","interacts with","QTRT1 (interacts with) YY1",,"0.506879864568831"
"undirected",,"interacts with","EMC4 (interacts with) SH3KBP1","false","interacts with","EMC4 (interacts with) SH3KBP1",,"0.558358389466097"
"undirected",,"interacts with","ADRB2 (interacts with) IFI27L2","false","interacts with","ADRB2 (interacts with) IFI27L2",,"0.541641529258879"
"undirected",,"interacts with","NAXE (interacts with) POP4","false","interacts with","NAXE (interacts with) POP4",,"0.558352245540214"
"undirected",,"interacts with","FOXO4 (interacts with) GALNT1","false","interacts with","FOXO4 (interacts with) GALNT1",,"0.558350762780344"
"undirected",,"interacts with","ADAM8 (interacts with) NTNG2","false","interacts with","ADAM8 (interacts with) NTNG2",,"0.529327670207502"
"undirected",,"interacts with","FHIP1B (interacts with) MARCHF2","false","interacts with","FHIP1B (interacts with) MARCHF2",,"0.558347618729235"
"undirected",,"interacts with","ELOF1 (interacts with) TARBP1","false","interacts with","ELOF1 (interacts with) TARBP1",,"0.54163589337018"
"undirected",,"interacts with","CD151 (interacts with) PSAP","false","interacts with","CD151 (interacts with) PSAP",,"0.50687749710271"
"undirected",,"interacts with","S100A6 (interacts with) TNFRSF10B","false","interacts with","S100A6 (interacts with) TNFRSF10B",,"0.541635138024677"
"undirected",,"interacts with","PGPEP1 (interacts with) PSMB8","false","interacts with","PGPEP1 (interacts with) PSMB8",,"0.55834087080689"
"undirected",,"interacts with","ANXA2 (interacts with) CHPF2","false","interacts with","ANXA2 (interacts with) CHPF2",,"0.52932636839418"
"undirected",,"interacts with","DBI (interacts with) LRP10","false","interacts with","DBI (interacts with) LRP10",,"0.558334161470735"
"undirected",,"interacts with","AP2S1 (interacts with) CWC15","false","interacts with","AP2S1 (interacts with) CWC15",,"0.517801300750087"
"undirected",,"interacts with","ANXA6 (interacts with) CNOT7","false","interacts with","ANXA6 (interacts with) CNOT7",,"0.558327345529164"
"undirected",,"interacts with","HIVEP3 (interacts with) QTRT1","false","interacts with","HIVEP3 (interacts with) QTRT1",,"0.55832724366066"
"undirected",,"interacts with","MRPS11 (interacts with) SEL1L3","false","interacts with","MRPS11 (interacts with) SEL1L3",,"0.517801057107172"
"undirected",,"interacts with","PRSS23 (interacts with) UBE2N","false","interacts with","PRSS23 (interacts with) UBE2N",,"0.558325917781377"
"undirected",,"interacts with","AP2B1 (interacts with) SH3KBP1","false","interacts with","AP2B1 (interacts with) SH3KBP1",,"0.541631719293531"
"undirected",,"interacts with","QTRT1 (interacts with) TPST2","false","interacts with","QTRT1 (interacts with) TPST2",,"0.541631571115629"
"undirected",,"interacts with","SSBP4 (interacts with) THBS3","false","interacts with","SSBP4 (interacts with) THBS3",,"0.558324788960257"
"undirected",,"interacts with","UBE2N (interacts with) ZNF101","false","interacts with","UBE2N (interacts with) ZNF101",,"0.506871231642332"
"undirected",,"interacts with","MBP (interacts with) TARS1","false","interacts with","MBP (interacts with) TARS1",,"0.517797991603017"
"undirected",,"interacts with","APEX1 (interacts with) ATXN7L3B","false","interacts with","APEX1 (interacts with) ATXN7L3B",,"0.558320657420414"
"undirected",,"interacts with","CHPF2 (interacts with) THAP12","false","interacts with","CHPF2 (interacts with) THAP12",,"0.541631567960365"
"undirected",,"interacts with","NKG7 (interacts with) POP7","false","interacts with","NKG7 (interacts with) POP7",,"0.517797745785355"
"undirected",,"interacts with","ARHGAP30 (interacts with) QTRT1","false","interacts with","ARHGAP30 (interacts with) QTRT1",,"0.541627707575387"
"undirected",,"interacts with","CENPB (interacts with) NMUR1","false","interacts with","CENPB (interacts with) NMUR1",,"0.506869666368783"
"undirected",,"interacts with","GPAA1 (interacts with) TRAV13-1","false","interacts with","GPAA1 (interacts with) TRAV13-1",,"0.558313586549645"
"undirected",,"interacts with","MRPS11 (interacts with) SRI","false","interacts with","MRPS11 (interacts with) SRI",,"0.558311903456564"
"undirected",,"interacts with","EIF4EBP2 (interacts with) GALNT1","false","interacts with","EIF4EBP2 (interacts with) GALNT1",,"0.517794641396618"
"undirected",,"interacts with","DDOST (interacts with) THAP12","false","interacts with","DDOST (interacts with) THAP12",,"0.558311569177716"
"undirected",,"interacts with","EMC4 (interacts with) SYT11","false","interacts with","EMC4 (interacts with) SYT11",,"0.541623014489166"
"undirected",,"interacts with","AP3S1 (interacts with) PSAP","false","interacts with","AP3S1 (interacts with) PSAP",,"0.517794448887461"
"undirected",,"interacts with","EMC4 (interacts with) PUM3","false","interacts with","EMC4 (interacts with) PUM3",,"0.558308671328407"
"undirected",,"interacts with","OXLD1 (interacts with) TXN","false","interacts with","OXLD1 (interacts with) TXN",,"0.506865955964183"
"undirected",,"interacts with","DLG5 (interacts with) TPM3","false","interacts with","DLG5 (interacts with) TPM3",,"0.541619832917595"
"undirected",,"interacts with","MSN (interacts with) S1PR5","false","interacts with","MSN (interacts with) S1PR5",,"0.558305510059038"
"undirected",,"interacts with","ITGB2 (interacts with) RSL1D1","false","interacts with","ITGB2 (interacts with) RSL1D1",,"0.506865867322295"
"undirected",,"interacts with","QTRT1 (interacts with) STX17","false","interacts with","QTRT1 (interacts with) STX17",,"0.558304640003626"
"undirected",,"interacts with","DDX60L (interacts with) PAG1","false","interacts with","DDX60L (interacts with) PAG1",,"0.517791926385669"
"undirected",,"interacts with","KIAA2013 (interacts with) PPIB","false","interacts with","KIAA2013 (interacts with) PPIB",,"0.541618826186284"
"undirected",,"interacts with","EMC4 (interacts with) SRI","false","interacts with","EMC4 (interacts with) SRI",,"0.517789527358385"
"undirected",,"interacts with","FBXL12 (interacts with) SMIM29","false","interacts with","FBXL12 (interacts with) SMIM29",,"0.558301396629553"
"undirected",,"interacts with","M6PR (interacts with) PBXIP1","false","interacts with","M6PR (interacts with) PBXIP1",,"0.506862659911755"
"undirected",,"interacts with","FRMD8 (interacts with) PDIA6","false","interacts with","FRMD8 (interacts with) PDIA6",,"0.541617122500806"
"undirected",,"interacts with","SMIM29 (interacts with) SSBP4","false","interacts with","SMIM29 (interacts with) SSBP4",,"0.558300601300425"
"undirected",,"interacts with","CTSC (interacts with) SSBP4","false","interacts with","CTSC (interacts with) SSBP4",,"0.558298647633171"
"undirected",,"interacts with","MCRIP1 (interacts with) PGAM1","false","interacts with","MCRIP1 (interacts with) PGAM1",,"0.541615806042794"
"undirected",,"interacts with","ELOF1 (interacts with) SYT11","false","interacts with","ELOF1 (interacts with) SYT11",,"0.558291281816031"
"undirected",,"interacts with","ABCF1 (interacts with) ARHGAP12","false","interacts with","ABCF1 (interacts with) ARHGAP12",,"0.541614474681873"
"undirected",,"interacts with","B2M (interacts with) CNOT7","false","interacts with","B2M (interacts with) CNOT7",,"0.529305524661948"
"undirected",,"interacts with","CST7 (interacts with) MRRF","false","interacts with","CST7 (interacts with) MRRF",,"0.558284440928024"
"undirected",,"interacts with","PPIB (interacts with) PRF1","false","interacts with","PPIB (interacts with) PRF1",,"0.517782876703614"
"undirected",,"interacts with","LAMP1 (interacts with) SMIM29","false","interacts with","LAMP1 (interacts with) SMIM29",,"0.558283783009167"
"undirected",,"interacts with","SMIM29 (interacts with) TMEM129","false","interacts with","SMIM29 (interacts with) TMEM129",,"0.541612696238703"
"undirected",,"interacts with","ERAP1 (interacts with) HNRNPH1","false","interacts with","ERAP1 (interacts with) HNRNPH1",,"0.517782398056121"
"undirected",,"interacts with","AP3S1 (interacts with) RSL1D1","false","interacts with","AP3S1 (interacts with) RSL1D1",,"0.517781411431813"
"undirected",,"interacts with","FHL3 (interacts with) LAMTOR1","false","interacts with","FHL3 (interacts with) LAMTOR1",,"0.541610931234729"
"undirected",,"interacts with","ADRB2 (interacts with) TNFRSF10B","false","interacts with","ADRB2 (interacts with) TNFRSF10B",,"0.506853091820541"
"undirected",,"interacts with","NPTN (interacts with) PBXIP1","false","interacts with","NPTN (interacts with) PBXIP1",,"0.529292566262738"
"undirected",,"interacts with","SMIM29 (interacts with) TARS1","false","interacts with","SMIM29 (interacts with) TARS1",,"0.558282005748819"
"undirected",,"interacts with","STOM (interacts with) TRIM41","false","interacts with","STOM (interacts with) TRIM41",,"0.517779511220366"
"undirected",,"interacts with","OASL (interacts with) RAB5B","false","interacts with","OASL (interacts with) RAB5B",,"0.558280415843865"
"undirected",,"interacts with","PSMB2 (interacts with) WSB1","false","interacts with","PSMB2 (interacts with) WSB1",,"0.558274025456795"
"undirected",,"interacts with","SSBP4 (interacts with) VAMP7","false","interacts with","SSBP4 (interacts with) VAMP7",,"0.517777729196011"
"undirected",,"interacts with","RAB5B (interacts with) RTRAF","false","interacts with","RAB5B (interacts with) RTRAF",,"0.517777507250986"
"undirected",,"interacts with","MRPS11 (interacts with) RPS6KA4","false","interacts with","MRPS11 (interacts with) RPS6KA4",,"0.558268718160368"
"undirected",,"interacts with","HLA-DPB1 (interacts with) MAPK7","false","interacts with","HLA-DPB1 (interacts with) MAPK7",,"0.541602473201632"
"undirected",,"interacts with","ERAP1 (interacts with) SRP14","false","interacts with","ERAP1 (interacts with) SRP14",,"0.529285381533418"
"undirected",,"interacts with","PRF1 (interacts with) TTC3","false","interacts with","PRF1 (interacts with) TTC3",,"0.558267942729455"
"undirected",,"interacts with","PTPN18 (interacts with) THBS3","false","interacts with","PTPN18 (interacts with) THBS3",,"0.541601264588768"
"undirected",,"interacts with","AP2B1 (interacts with) SRRM1","false","interacts with","AP2B1 (interacts with) SRRM1",,"0.541598872182297"
"undirected",,"interacts with","ANP32B (interacts with) WSB1","false","interacts with","ANP32B (interacts with) WSB1",,"0.529284298969231"
"undirected",,"interacts with","CCNH (interacts with) PLEK","false","interacts with","CCNH (interacts with) PLEK",,"0.517775541597002"
"undirected",,"interacts with","MTMR12 (interacts with) OASL","false","interacts with","MTMR12 (interacts with) OASL",,"0.517774552450067"
"undirected",,"interacts with","CST7 (interacts with) ITGB2","false","interacts with","CST7 (interacts with) ITGB2",,"0.541597217962785"
"undirected",,"interacts with","LRP10 (interacts with) SLC16A6","false","interacts with","LRP10 (interacts with) SLC16A6",,"0.558261871329566"
"undirected",,"interacts with","GPAA1 (interacts with) RPS6KA1","false","interacts with","GPAA1 (interacts with) RPS6KA1",,"0.529282502357397"
"undirected",,"interacts with","DMAC2 (interacts with) GNB1","false","interacts with","DMAC2 (interacts with) GNB1",,"0.558260776562797"
"undirected",,"interacts with","FOXO4 (interacts with) WHRN","false","interacts with","FOXO4 (interacts with) WHRN",,"0.506840224095199"
"undirected",,"interacts with","CEACAM21 (interacts with) VPS45","false","interacts with","CEACAM21 (interacts with) VPS45",,"0.541589345366039"
"undirected",,"interacts with","SH3KBP1 (interacts with) SIPA1L1","false","interacts with","SH3KBP1 (interacts with) SIPA1L1",,"0.558259865524768"
"undirected",,"interacts with","MSN (interacts with) PDE7A","false","interacts with","MSN (interacts with) PDE7A",,"0.558259755861621"
"undirected",,"interacts with","LYN (interacts with) TRAV13-1","false","interacts with","LYN (interacts with) TRAV13-1",,"0.529278109733129"
"undirected",,"interacts with","CYB561D1 (interacts with) LAMP2","false","interacts with","CYB561D1 (interacts with) LAMP2",,"0.506838258122206"
"undirected",,"interacts with","LAMTOR1 (interacts with) PEPD","false","interacts with","LAMTOR1 (interacts with) PEPD",,"0.558259627499784"
"undirected",,"interacts with","FHIP1B (interacts with) RPS6KA4","false","interacts with","FHIP1B (interacts with) RPS6KA4",,"0.541587190057998"
